latitude,longitude,time,TEMP,CNDU,PSAL,TUR4,DOXY
degrees_north,degrees_east,UTC,degree_C,mS/cm,1,FNU,umol/L
42.031,3.23671,2026-05-19T00:00:00Z,17.44,45.308,34.974,1.31,318.5
42.031,3.23671,2026-05-19T01:09:00Z,17.62,46.954,36.233,1.33,320.39
42.031,3.23671,2026-05-19T02:12:00Z,17.39,45.459,35.142,1.94,318.87
42.031,3.23671,2026-05-19T03:15:00Z,17.63,47.171,36.412,1.46,319.26
42.031,3.23671,2026-05-19T04:18:00Z,17.69,47.614,36.742,1.34,320.23
42.031,3.23671,2026-05-19T05:21:00Z,17.57,47.203,36.501,1.13,318.55
42.031,3.23671,2026-05-19T06:24:00Z,17.26,44.245,34.208,1.07,316.22
42.031,3.23671,2026-05-19T07:27:00Z,17.62,45.517,34.994,NaN,318.91
42.031,3.23671,2026-05-19T08:30:00Z,17.9,47.891,36.792,NaN,321.89
42.031,3.23671,2026-05-19T09:33:00Z,18.23,47.875,36.489,15.74,319.64
42.031,3.23671,2026-05-19T10:36:00Z,18.29,48.574,37.027,20.59,321.44
42.031,3.23671,2026-05-19T11:39:00Z,18.16,48.492,37.074,12.89,322.91
42.031,3.23671,2026-05-19T12:42:00Z,18.31,47.747,36.301,32.56,326.72
42.031,3.23671,2026-05-19T13:45:00Z,18.34,48.024,36.518,13.25,328.05
42.031,3.23671,2026-05-19T14:47:00Z,18.33,48.24,36.703,16.35,329.8
42.031,3.23671,2026-05-19T15:50:00Z,18.3,48.448,36.916,19.27,327.76
42.031,3.23671,2026-05-19T16:53:00Z,18.27,48.552,37.029,19.72,327.39
42.031,3.23671,2026-05-19T17:56:00Z,18.21,48.575,37.105,15.44,326.83
42.031,3.23671,2026-05-19T18:59:00Z,18.15,48.559,37.141,8.9,325.97
42.031,3.23671,2026-05-19T20:00:00Z,17.91,41.069,30.977,10.54,319.95
42.031,3.23671,2026-05-19T21:00:00Z,18.16,44.713,33.853,13.53,322.69
42.031,3.23671,2026-05-19T22:00:00Z,18.21,44.95,34.012,13.46,318.62
42.031,3.23671,2026-05-19T23:00:00Z,18.23,47.196,35.903,30.87,320.67
42.031,3.23671,2026-05-20T00:00:00Z,17.95,47.594,36.493,3.38,319.44
42.031,3.23671,2026-05-20T01:09:00Z,18.02,48.041,36.812,3.46,319.89
42.031,3.23671,2026-05-20T02:12:00Z,17.99,48.16,36.945,4.37,315.7
42.031,3.23671,2026-05-20T03:15:00Z,17.93,47.813,36.698,3.64,316.77
42.031,3.23671,2026-05-20T04:18:00Z,17.89,47.923,36.833,7.51,314.29
42.031,3.23671,2026-05-20T05:21:00Z,17.88,47.904,36.821,7.67,316.7
42.031,3.23671,2026-05-20T06:24:00Z,17.95,47.949,36.8,4.46,318.67
42.031,3.23671,2026-05-20T07:27:00Z,18.02,48.148,36.909,3.69,320.29
42.031,3.23671,2026-05-20T08:30:00Z,18.24,48.42,36.942,3.88,319.26
42.031,3.23671,2026-05-20T09:33:00Z,18.52,48.791,37.012,15.08,319.38
42.031,3.23671,2026-05-20T10:36:00Z,18.79,49.216,37.127,4.88,319.77
42.031,3.23671,2026-05-20T11:39:00Z,19.4,50.015,37.255,3.8,317.68
42.031,3.23671,2026-05-20T12:42:00Z,19.0,49.834,37.463,3.05,311.02
42.031,3.23671,2026-05-20T13:45:00Z,19.93,51.141,37.713,6.82,304.39
42.031,3.23671,2026-05-20T14:48:00Z,19.52,50.458,37.514,8.06,312.98
42.031,3.23671,2026-05-20T15:51:00Z,18.89,49.558,37.33,7.52,315.8
42.031,3.23671,2026-05-20T16:54:00Z,18.69,49.108,37.126,2.31,319.52
42.031,3.23671,2026-05-20T17:57:00Z,18.79,49.066,36.998,2.49,322.77
42.031,3.23671,2026-05-20T19:00:00Z,18.83,49.118,37.01,2.43,322.95
42.031,3.23671,2026-05-20T20:00:00Z,18.87,49.218,37.06,2.9,314.27
42.031,3.23671,2026-05-20T21:00:00Z,18.85,41.946,30.993,4.22,309.08
42.031,3.23671,2026-05-20T22:00:00Z,18.69,44.254,33.035,4.41,312.68
42.031,3.23671,2026-05-20T23:00:00Z,18.46,46.51,35.125,5.51,314.6
42.031,3.23671,2026-05-21T00:00:00Z,18.31,46.489,35.231,3.54,312.67
42.031,3.23671,2026-05-21T01:09:00Z,18.22,47.364,36.057,2.72,316.31
42.031,3.23671,2026-05-21T02:12:00Z,18.29,47.961,36.504,4.9,314.86
42.031,3.23671,2026-05-21T03:15:00Z,18.24,47.88,36.482,12.76,315.56
42.031,3.23671,2026-05-21T04:18:00Z,18.33,48.322,36.78,2.69,314.87
42.031,3.23671,2026-05-21T05:21:00Z,17.75,45.062,34.493,3.12,313.2
42.031,3.23671,2026-05-21T06:24:00Z,18.32,47.738,36.283,8.33,312.77
42.031,3.23671,2026-05-21T07:27:00Z,18.35,47.92,36.418,96.58,316.87
42.031,3.23671,2026-05-21T08:30:00Z,18.49,48.576,36.849,3.48,317.02
42.031,3.23671,2026-05-21T09:33:00Z,18.65,49.061,37.122,3.11,318.81
42.031,3.23671,2026-05-21T10:36:00Z,18.95,49.223,36.99,2.98,319.39
42.031,3.23671,2026-05-21T11:39:00Z,19.3,48.882,36.387,3.37,320.08
42.031,3.23671,2026-05-21T12:42:00Z,19.39,49.184,36.565,2.82,322.83
42.031,3.23671,2026-05-21T13:45:00Z,19.83,49.908,36.781,25.78,322.14
42.031,3.23671,2026-05-21T14:48:00Z,19.59,50.067,37.126,9.88,319.76
42.031,3.23671,2026-05-21T15:51:00Z,19.72,50.753,37.584,2.75,311.55
42.031,3.23671,2026-05-21T16:54:00Z,19.44,50.603,37.71,NaN,307.91
42.031,3.23671,2026-05-21T17:57:00Z,19.35,50.52,37.72,NaN,308.27
42.031,3.23671,2026-05-21T19:00:00Z,19.24,50.233,37.577,9.47,311.64
42.031,3.23671,2026-05-21T20:00:00Z,19.23,50.234,37.585,NaN,309.39
42.031,3.23671,2026-05-21T21:00:00Z,19.17,50.167,37.583,9.67,303.35
42.031,3.23671,2026-05-21T22:00:00Z,19.33,43.914,32.248,3.69,310.49
42.031,3.23671,2026-05-21T23:00:00Z,19.14,47.424,35.308,4.98,317.29
42.031,3.23671,2026-05-22T00:00:00Z,18.84,45.763,34.174,3.92,315.81
42.031,3.23671,2026-05-22T01:09:00Z,18.77,47.467,35.667,3.34,318.45
42.031,3.23671,2026-05-22T02:12:00Z,18.59,45.046,33.779,3.36,311.8
42.031,3.23671,2026-05-22T03:15:00Z,18.58,46.595,35.087,5.39,314.44
42.031,3.23671,2026-05-22T04:18:00Z,18.7,48.117,36.271,7.44,311.14
42.031,3.23671,2026-05-22T05:21:00Z,18.64,48.483,36.636,7.8,308.11
42.031,3.23671,2026-05-22T06:24:00Z,18.86,49.13,36.991,40.0,311.66
42.031,3.23671,2026-05-22T07:27:00Z,18.91,49.194,37.003,27.92,311.11
42.031,3.23671,2026-05-22T08:30:00Z,19.1,49.516,37.105,43.83,317.05
42.031,3.23671,2026-05-22T09:33:00Z,19.08,49.551,37.146,NaN,314.55
42.031,3.23671,2026-05-22T10:36:00Z,19.16,49.677,37.182,NaN,314.69
42.031,3.23671,2026-05-22T11:39:00Z,19.23,49.932,37.331,305.13,314.38
42.031,3.23671,2026-05-22T12:42:00Z,19.35,50.16,37.419,NaN,313.75
42.031,3.23671,2026-05-22T13:45:00Z,19.72,51.052,37.827,20.93,302.67
42.031,3.23671,2026-05-22T14:48:00Z,19.71,51.063,37.851,39.18,301.8
42.031,3.23671,2026-05-22T15:51:00Z,19.59,50.955,37.864,82.32,301.7
42.031,3.23671,2026-05-22T16:54:00Z,19.73,51.117,37.874,30.46,301.31
42.031,3.23671,2026-05-22T17:57:00Z,19.7,51.068,37.859,69.23,300.76
42.031,3.23671,2026-05-22T19:00:00Z,19.53,50.809,37.8,70.06,302.7
42.031,3.23671,2026-05-22T20:00:00Z,19.59,50.659,37.616,107.58,304.17
42.031,3.23671,2026-05-22T21:00:00Z,19.59,50.266,37.288,79.59,309.42
42.031,3.23671,2026-05-22T22:00:00Z,19.82,49.846,36.738,140.78,306.76
42.031,3.23671,2026-05-22T23:00:00Z,19.94,50.0,36.756,NaN,316.29
42.031,3.23671,2026-05-23T00:00:00Z,19.68,48.369,35.638,36.93,309.14
42.031,3.23671,2026-05-23T01:09:00Z,20.05,49.379,36.15,445.86,326.08
42.031,3.23671,2026-05-23T02:12:00Z,19.96,49.236,36.109,89.06,328.29
42.031,3.23671,2026-05-23T03:15:00Z,19.63,48.096,35.45,188.49,323.62
42.031,3.23671,2026-05-23T04:18:00Z,19.38,47.808,35.428,188.78,321.64
42.031,3.23671,2026-05-23T05:21:00Z,19.65,48.561,35.818,NaN,323.19
42.031,3.23671,2026-05-23T06:24:00Z,19.68,48.592,35.823,NaN,330.92
42.031,3.23671,2026-05-23T07:27:00Z,19.64,48.66,35.91,NaN,334.23
42.031,3.23671,2026-05-23T08:30:00Z,19.64,48.703,35.946,26.68,337.55
42.031,3.23671,2026-05-23T09:33:00Z,19.69,49.071,36.214,10.08,342.8
42.031,3.23671,2026-05-23T10:36:00Z,19.77,49.364,36.383,44.35,340.6
42.031,3.23671,2026-05-23T11:39:00Z,19.92,49.248,36.156,498.95,337.25
42.031,3.23671,2026-05-23T12:42:00Z,19.98,49.491,36.306,75.23,337.71
42.031,3.23671,2026-05-23T13:45:00Z,19.96,49.475,36.313,180.52,339.96
42.031,3.23671,2026-05-23T14:48:00Z,20.0,49.458,36.265,5.28,341.66
42.031,3.23671,2026-05-23T15:51:00Z,19.96,49.623,36.431,7.83,342.71
42.031,3.23671,2026-05-23T16:54:00Z,19.89,49.666,36.524,23.44,343.6
42.031,3.23671,2026-05-23T17:57:00Z,19.94,49.624,36.449,21.52,345.66
42.031,3.23671,2026-05-23T19:00:00Z,19.87,49.488,36.396,NaN,344.88
42.031,3.23671,2026-05-23T20:00:00Z,19.74,49.324,36.378,NaN,345.11
42.031,3.23671,2026-05-23T21:00:00Z,19.71,49.316,36.393,3.24,345.19
42.031,3.23671,2026-05-23T22:00:00Z,19.45,43.686,31.97,3.8,329.02
42.031,3.23671,2026-05-23T23:00:00Z,19.26,42.957,31.515,5.5,322.85
42.031,3.23671,2026-05-24T00:00:00Z,19.36,47.803,35.441,3.92,331.7
42.031,3.23671,2026-05-24T01:09:00Z,19.45,48.63,36.047,3.5,336.05
42.031,3.23671,2026-05-24T02:12:00Z,19.52,49.342,36.584,2.91,326.33
42.031,3.23671,2026-05-24T03:15:00Z,19.37,49.072,36.49,3.71,324.7
42.031,3.23671,2026-05-24T04:18:00Z,19.13,48.197,35.968,3.4,331.33
42.031,3.23671,2026-05-24T05:21:00Z,19.14,47.985,35.778,5.3,332.47
42.031,3.23671,2026-05-24T06:24:00Z,18.81,46.83,35.09,3.6,332.66
42.031,3.23671,2026-05-24T07:27:00Z,19.29,48.291,35.907,4.63,340.61
42.031,3.23671,2026-05-24T08:30:00Z,19.64,48.982,36.178,4.26,333.36
42.031,3.23671,2026-05-24T09:33:00Z,20.41,49.807,36.198,5.09,345.43
42.031,3.23671,2026-05-24T10:36:00Z,20.32,49.776,36.246,3.07,341.96
42.031,3.23671,2026-05-24T11:39:00Z,20.43,49.955,36.296,4.32,338.6
42.031,3.23671,2026-05-24T12:42:00Z,20.57,50.066,36.272,5.21,337.0
42.031,3.23671,2026-05-24T13:45:00Z,21.55,51.076,36.25,2.48,342.01
42.031,3.23671,2026-05-24T14:48:00Z,21.14,51.462,36.91,2.86,324.52
42.031,3.23671,2026-05-24T15:51:00Z,21.43,52.773,37.715,1.96,301.16
42.031,3.23671,2026-05-24T16:54:00Z,21.3,52.674,37.753,2.42,300.64
42.031,3.23671,2026-05-24T17:57:00Z,21.57,52.926,37.718,2.94,298.3
42.031,3.23671,2026-05-24T19:00:00Z,21.26,52.541,37.677,1.89,303.77
42.031,3.23671,2026-05-24T20:00:00Z,20.69,49.288,35.532,7.43,352.16
42.031,3.23671,2026-05-24T21:00:00Z,20.92,51.912,37.465,14.57,310.11
42.031,3.23671,2026-05-24T22:00:00Z,20.09,50.984,37.445,13.27,310.22
42.031,3.23671,2026-05-24T23:00:00Z,19.36,42.593,31.144,9.24,329.68
42.031,3.23671,2026-05-25T00:00:00Z,20.01,42.463,30.565,7.66,322.47
42.031,3.23671,2026-05-25T01:09:00Z,19.9,43.697,31.639,10.14,321.83
42.031,3.23671,2026-05-25T02:12:00Z,19.93,46.303,33.73,NaN,326.73
42.031,3.23671,2026-05-25T03:15:00Z,19.69,50.449,37.355,243.9,313.02
42.031,3.23671,2026-05-25T04:18:00Z,19.83,49.898,36.775,3.13,305.67
42.031,3.23671,2026-05-25T05:21:00Z,19.45,48.96,36.329,3.67,312.95
42.031,3.23671,2026-05-25T06:24:00Z,19.66,49.224,36.36,4.98,309.29
42.031,3.23671,2026-05-25T07:27:00Z,19.86,48.931,35.947,11.97,318.68
42.031,3.23671,2026-05-25T08:30:00Z,20.03,49.426,36.212,5.28,323.76
42.031,3.23671,2026-05-25T09:33:00Z,20.6,49.855,36.07,5.09,326.82
42.031,3.23671,2026-05-25T10:36:00Z,20.6,49.804,36.03,16.84,332.09
42.031,3.23671,2026-05-25T11:39:00Z,20.99,50.112,35.947,30.81,333.16
42.031,3.23671,2026-05-25T12:42:00Z,21.18,50.334,35.963,8.65,339.21
42.031,3.23671,2026-05-25T13:45:00Z,21.5,50.736,36.018,34.36,344.66
42.031,3.23671,2026-05-25T14:48:00Z,22.07,51.259,35.964,5.48,337.62
42.031,3.23671,2026-05-25T15:51:00Z,21.77,51.354,36.287,4.76,336.21
42.031,3.23671,2026-05-25T16:54:00Z,21.4,51.476,36.698,5.22,325.54
42.031,3.23671,2026-05-25T17:57:00Z,20.79,51.272,37.063,5.96,320.85
42.031,3.23671,2026-05-25T19:00:00Z,20.94,50.716,36.483,5.72,343.23
42.031,3.23671,2026-05-25T20:00:00Z,22.0,50.474,35.396,4.96,375.23
42.031,3.23671,2026-05-25T21:00:00Z,22.73,50.535,34.857,5.13,393.71
42.031,3.23671,2026-05-25T22:00:00Z,21.24,48.465,34.426,4.51,344.99
42.031,3.23671,2026-05-25T23:00:00Z,20.68,46.714,33.467,5.91,334.97
42.031,3.23671,2026-05-26T00:00:00Z,20.72,47.116,33.76,5.8,340.86
42.031,3.23671,2026-05-26T01:09:00Z,20.71,48.576,34.942,9.09,341.69
42.031,3.23671,2026-05-26T02:12:00Z,20.4,49.807,36.203,6.46,315.82
42.031,3.23671,2026-05-26T03:15:00Z,20.32,49.725,36.201,12.55,320.79
42.031,3.23671,2026-05-26T04:18:00Z,20.54,50.223,36.423,20.37,312.41
42.031,3.23671,2026-05-26T05:21:00Z,19.99,47.326,34.519,3.32,328.29
42.031,3.23671,2026-05-26T06:24:00Z,20.26,48.486,35.246,4.55,330.58
42.031,3.23671,2026-05-26T07:27:00Z,20.52,46.149,33.142,0.0,344.41
42.031,3.23671,2026-05-26T08:30:00Z,20.69,46.151,33.009,0.0,356.42
42.031,3.23671,2026-05-26T09:33:00Z,20.83,49.033,35.214,0.0,347.28
42.031,3.23671,2026-05-26T10:36:00Z,21.5,48.895,34.552,4.63,360.86
42.031,3.23671,2026-05-26T11:39:00Z,21.64,49.075,34.587,5.43,363.7
42.031,3.23671,2026-05-26T12:42:00Z,21.07,51.336,36.871,5.28,304.58
42.031,3.23671,2026-05-26T13:45:00Z,21.19,51.816,37.152,18.19,305.04
42.031,3.23671,2026-05-26T14:48:00Z,21.36,51.999,37.156,4.48,307.04
42.031,3.23671,2026-05-26T15:51:00Z,21.22,51.45,36.833,4.8,307.31
42.031,3.23671,2026-05-26T16:54:00Z,21.27,51.175,36.564,4.9,306.44
42.031,3.23671,2026-05-26T17:57:00Z,21.2,51.275,36.712,3.24,305.43
42.031,3.23671,2026-05-26T19:00:00Z,21.14,50.622,36.236,4.95,313.04
42.031,3.23671,2026-05-26T20:00:00Z,21.19,51.587,36.967,3.86,307.02
42.031,3.23671,2026-05-26T21:00:00Z,21.11,48.44,34.506,7.83,356.74
42.031,3.23671,2026-05-27T08:30:00Z,20.45,48.964,35.476,6.22,303.32
42.031,3.23671,2026-05-27T09:03:00Z,20.58,50.149,36.328,4.88,305.37
42.031,3.23671,2026-05-27T10:00:00Z,20.89,50.538,36.383,11.64,304.61
42.031,3.23671,2026-05-27T11:00:00Z,20.84,50.753,36.596,6.78,306.06
42.031,3.23671,2026-05-27T12:00:00Z,20.71,50.009,36.101,0.0,306.89
42.031,3.23671,2026-05-27T13:00:00Z,20.82,50.824,36.667,0.0,306.89
42.031,3.23671,2026-05-27T14:00:00Z,20.9,50.136,36.048,13.6,307.14
42.031,3.23671,2026-05-27T15:00:00Z,21.02,51.098,36.723,6.7,306.33
42.031,3.23671,2026-05-27T16:00:00Z,21.07,51.262,36.809,7.27,305.52
42.031,3.23671,2026-05-27T17:00:00Z,20.69,51.083,36.993,10.8,307.66
42.031,3.23671,2026-05-27T18:00:00Z,20.43,50.864,37.043,19.38,310.42
42.031,3.23671,2026-05-27T19:00:00Z,21.09,50.326,36.041,39.29,320.56
42.031,3.23671,2026-05-27T20:00:00Z,21.06,49.98,35.78,13.03,316.52
42.031,3.23671,2026-05-27T21:00:00Z,20.96,49.648,35.604,7.23,322.98
42.031,3.23671,2026-05-27T22:00:00Z,20.67,49.641,35.838,10.55,313.56
42.031,3.23671,2026-05-27T23:00:00Z,21.42,48.988,34.692,9.17,316.27
42.031,3.23671,2026-05-28T00:00:00Z,21.14,44.249,31.164,7.91,303.68
42.031,3.23671,2026-05-28T01:09:00Z,20.71,46.81,33.524,8.98,307.67
42.031,3.23671,2026-05-28T02:12:00Z,20.05,46.994,34.2,7.98,308.14
42.031,3.23671,2026-05-28T03:15:00Z,20.08,48.865,35.705,6.79,309.52
42.031,3.23671,2026-05-28T04:18:00Z,19.7,47.986,35.298,6.39,309.68
42.031,3.23671,2026-05-28T05:20:00Z,19.56,48.286,35.672,6.09,311.13
42.031,3.23671,2026-05-28T06:23:00Z,19.63,48.242,35.573,6.55,312.7
42.031,3.23671,2026-05-28T07:26:00Z,19.82,48.894,35.948,6.6,311.14
42.031,3.23671,2026-05-28T08:29:00Z,19.9,49.324,36.235,6.38,304.95
42.031,3.23671,2026-05-28T09:32:00Z,20.29,49.909,36.384,6.31,305.7
42.031,3.23671,2026-05-28T10:35:00Z,21.88,52.282,36.927,8.58,303.83
42.031,3.23671,2026-05-28T11:38:00Z,21.48,51.872,36.943,8.63,306.61
42.031,3.23671,2026-05-28T12:41:00Z,21.14,51.594,37.014,7.83,309.19
42.031,3.23671,2026-05-28T13:44:00Z,21.11,51.36,36.85,9.65,319.58
42.031,3.23671,2026-05-28T14:47:00Z,21.03,51.54,37.067,8.6,308.02
42.031,3.23671,2026-05-28T15:50:00Z,21.15,51.28,36.752,7.73,320.26
42.031,3.23671,2026-05-28T16:53:00Z,21.18,51.28,36.732,10.69,319.98
42.031,3.23671,2026-05-28T17:56:00Z,20.91,50.502,36.333,8.27,311.38
42.031,3.23671,2026-05-28T18:59:00Z,21.14,50.442,36.088,8.02,313.45
42.031,3.23671,2026-05-28T20:00:00Z,21.04,49.834,35.681,9.41,313.92
42.031,3.23671,2026-05-28T21:00:00Z,21.36,50.284,35.776,8.03,302.11
42.031,3.23671,2026-05-28T22:00:00Z,20.97,50.781,36.507,7.34,307.41
42.031,3.23671,2026-05-28T23:00:00Z,21.19,49.851,35.573,11.56,304.49
42.031,3.23671,2026-05-29T00:00:00Z,21.53,49.2,34.775,7.23,299.31
42.031,3.23671,2026-05-29T01:09:00Z,21.05,49.172,35.14,8.07,300.66
42.031,3.23671,2026-05-29T02:12:00Z,20.84,49.391,35.494,7.04,301.86
42.031,3.23671,2026-05-29T03:15:00Z,20.44,50.131,36.435,9.02,315.07
42.031,3.23671,2026-05-29T05:21:00Z,19.88,49.056,36.033,10.89,298.18
42.031,3.23671,2026-05-29T06:24:00Z,19.93,49.773,36.586,10.3,311.04
42.031,3.23671,2026-05-29T07:27:00Z,20.42,49.995,36.338,11.64,311.7
42.031,3.23671,2026-05-29T08:30:00Z,20.33,49.59,36.083,12.92,307.89
42.031,3.23671,2026-05-29T09:33:00Z,20.06,49.32,36.094,12.47,309.87
42.031,3.23671,2026-05-29T10:36:00Z,20.35,49.158,35.716,12.05,308.57
42.031,3.23671,2026-05-29T11:39:00Z,20.53,49.247,35.636,16.6,308.38
42.031,3.23671,2026-05-29T12:41:00Z,20.86,50.421,36.308,13.68,307.13
42.031,3.23671,2026-05-29T13:44:00Z,20.65,49.9,36.07,14.37,307.73
42.031,3.23671,2026-05-29T14:47:00Z,21.04,50.37,36.116,10.25,308.22
42.031,3.23671,2026-05-29T15:50:00Z,21.54,51.191,36.35,10.78,306.2
42.031,3.23671,2026-05-29T16:53:00Z,21.31,51.366,36.688,14.14,308.5
42.031,3.23671,2026-05-29T17:56:00Z,21.46,51.574,36.725,16.79,306.67
42.031,3.23671,2026-05-29T18:59:00Z,21.73,51.91,36.764,15.79,318.01
42.031,3.23671,2026-05-29T20:00:00Z,21.47,51.635,36.765,12.27,322.0
42.031,3.23671,2026-05-29T21:00:00Z,21.1,51.338,36.844,13.28,323.52
42.031,3.23671,2026-05-29T22:00:00Z,21.38,51.496,36.73,14.51,316.7
42.031,3.23671,2026-05-29T23:00:00Z,21.43,51.629,36.798,14.3,314.33
42.031,3.23671,2026-05-30T00:00:00Z,21.29,51.549,36.847,10.48,315.89
42.031,3.23671,2026-05-30T01:09:00Z,21.23,51.412,36.793,11.29,319.37
42.031,3.23671,2026-05-30T02:12:00Z,20.96,51.155,36.819,10.51,318.85
42.031,3.23671,2026-05-30T03:15:00Z,21.01,51.135,36.758,12.85,316.42
42.031,3.23671,2026-05-30T04:18:00Z,21.18,51.366,36.796,13.32,312.39
42.031,3.23671,2026-05-30T05:21:00Z,21.93,51.892,36.576,15.18,314.95
42.031,3.23671,2026-05-30T06:24:00Z,21.82,51.825,36.621,14.82,314.45
42.031,3.23671,2026-05-30T07:27:00Z,21.89,51.795,36.539,16.04,315.77
42.031,3.23671,2026-05-30T08:30:00Z,22.14,52.042,36.52,15.02,313.79
42.031,3.23671,2026-05-30T09:33:00Z,22.27,52.026,36.394,16.17,317.25
42.031,3.23671,2026-05-30T10:36:00Z,22.62,52.558,36.52,16.79,316.16
42.031,3.23671,2026-05-30T11:39:00Z,22.7,52.825,36.667,19.05,315.37
42.031,3.23671,2026-05-30T12:42:00Z,22.63,52.889,36.769,18.93,310.18
42.031,3.23671,2026-05-30T13:45:00Z,23.04,53.081,36.575,17.68,304.18
42.031,3.23671,2026-05-30T14:48:00Z,22.67,52.824,36.686,13.88,304.27
42.031,3.23671,2026-05-30T15:51:00Z,22.78,52.858,36.622,15.9,301.07
42.031,3.23671,2026-05-30T16:54:00Z,22.42,52.49,36.64,13.98,304.54
42.031,3.23671,2026-05-30T17:57:00Z,22.23,52.347,36.687,14.46,309.14
42.031,3.23671,2026-05-30T19:00:00Z,22.21,52.361,36.715,15.73,312.27
42.031,3.23671,2026-05-30T20:00:00Z,22.3,52.54,36.774,16.6,312.0
42.031,3.23671,2026-05-30T21:00:00Z,22.18,52.385,36.756,19.23,314.0
42.031,3.23671,2026-05-30T22:00:00Z,21.75,49.122,34.535,13.42,309.72
42.031,3.23671,2026-05-30T23:00:00Z,21.91,50.387,35.403,13.69,308.75
42.031,3.23671,2026-05-31T00:00:00Z,21.82,49.72,34.951,18.75,304.27
42.031,3.23671,2026-05-31T01:09:00Z,21.98,50.795,35.667,14.03,305.51
42.031,3.23671,2026-05-31T02:12:00Z,21.84,51.517,36.353,12.0,303.0
42.031,3.23671,2026-05-31T03:15:00Z,21.54,51.323,36.457,16.98,295.74
42.031,3.23671,2026-05-31T04:18:00Z,21.37,49.727,35.326,16.89,304.99
42.031,3.23671,2026-05-31T05:21:00Z,21.14,49.828,35.593,23.25,308.75
42.031,3.23671,2026-05-31T06:24:00Z,21.02,49.44,35.385,17.94,303.97
42.031,3.23671,2026-05-31T07:27:00Z,21.1,49.734,35.55,21.88,302.75
42.031,3.23671,2026-05-31T08:30:00Z,21.56,49.782,35.213,16.35,299.98
42.031,3.23671,2026-05-31T10:36:00Z,21.65,50.19,35.458,17.13,306.27
42.031,3.23671,2026-05-31T11:39:00Z,21.6,50.163,35.478,18.34,303.24
42.031,3.23671,2026-05-31T12:42:00Z,21.45,50.044,35.508,19.39,304.92
42.031,3.23671,2026-05-31T13:45:00Z,21.16,49.763,35.529,26.34,308.83
42.031,3.23671,2026-05-31T14:48:00Z,20.89,49.532,35.568,20.07,310.18
42.031,3.23671,2026-05-31T15:51:00Z,20.66,49.362,35.617,24.97,312.45
42.031,3.23671,2026-05-31T16:54:00Z,20.62,49.128,35.463,22.92,312.58
42.031,3.23671,2026-05-31T17:57:00Z,20.6,49.059,35.427,25.24,312.85
42.031,3.23671,2026-05-31T19:00:00Z,20.36,49.039,35.612,23.05,312.95
42.031,3.23671,2026-05-31T20:00:00Z,21.28,49.46,35.187,16.27,303.07
42.031,3.23671,2026-05-31T21:00:00Z,21.29,50.206,35.769,13.28,295.88
42.031,3.23671,2026-05-31T22:00:00Z,21.25,50.397,35.955,22.08,296.64
42.031,3.23671,2026-05-31T23:00:00Z,21.18,48.806,34.74,18.82,302.49
42.031,3.23671,2026-06-01T00:00:00Z,21.08,50.292,36.017,19.95,307.05
42.031,3.23671,2026-06-01T01:09:00Z,21.21,50.501,36.074,18.55,303.17
42.031,3.23671,2026-06-01T02:12:00Z,20.85,49.895,35.896,18.38,304.61
42.031,3.23671,2026-06-01T03:15:00Z,19.76,48.896,36.001,19.23,311.61
42.031,3.23671,2026-06-01T04:18:00Z,20.66,49.84,36.011,17.35,306.3
42.031,3.23671,2026-06-01T05:21:00Z,20.93,50.539,36.347,19.09,303.64
42.031,3.23671,2026-06-01T06:24:00Z,21.01,50.496,36.24,20.11,304.02
42.031,3.23671,2026-06-01T07:27:00Z,21.04,50.642,36.335,21.63,302.89
42.031,3.23671,2026-06-01T08:30:00Z,21.18,50.724,36.285,27.22,301.94
42.031,3.23671,2026-06-01T09:33:00Z,21.78,51.123,36.092,33.84,300.89
42.031,3.23671,2026-06-01T10:36:00Z,21.95,51.205,36.019,20.57,298.44
42.031,3.23671,2026-06-01T11:39:00Z,21.94,51.078,35.921,26.38,299.08
42.031,3.23671,2026-06-01T12:42:00Z,21.85,51.264,36.148,21.2,292.33
42.031,3.23671,2026-06-01T13:45:00Z,21.76,51.266,36.222,19.55,292.72
42.031,3.23671,2026-06-01T14:48:00Z,21.56,51.135,36.286,26.07,296.1
42.031,3.23671,2026-06-01T15:51:00Z,21.63,51.418,36.457,15.93,298.13
42.031,3.23671,2026-06-01T16:54:00Z,21.61,51.174,36.275,27.68,298.95
42.031,3.23671,2026-06-01T17:57:00Z,21.32,50.79,36.215,12.06,302.64
42.031,3.23671,2026-06-01T19:00:00Z,21.23,50.568,36.117,16.07,302.32
42.031,3.23671,2026-06-01T20:00:00Z,21.22,50.68,36.216,14.28,303.41
42.031,3.23671,2026-06-01T21:00:00Z,21.19,50.215,35.868,19.86,304.01
42.031,3.23671,2026-06-01T22:00:00Z,21.02,48.749,34.828,16.86,300.32
42.031,3.23671,2026-06-01T23:00:00Z,20.91,49.322,35.378,23.64,302.39
42.031,3.23671,2026-06-02T00:00:00Z,20.88,49.521,35.566,11.41,303.55
42.031,3.23671,2026-06-02T01:09:00Z,21.48,50.063,35.498,14.37,304.2
42.031,3.23671,2026-06-02T02:12:00Z,21.97,50.504,35.447,26.82,302.07
42.031,3.23671,2026-06-02T03:15:00Z,22.16,50.073,34.956,29.08,301.98
42.031,3.23671,2026-06-02T04:18:00Z,22.22,50.254,35.047,29.11,301.81
